Date,Open,High,Low,Close,Adj Close,Volume
2002-09-20,550.500000,561.000000,550.500000,552.400024,422.712097,2900
2002-09-23,550.400024,560.000000,550.400024,557.599976,426.691193,6000
2002-09-24,557.950012,580.000000,553.000000,570.849976,436.830475,195900
2002-09-25,567.950012,569.000000,559.000000,561.650024,429.790436,16700
2002-09-26,560.099976,563.000000,557.599976,559.150024,427.877289,4700
2002-09-27,568.900024,568.900024,555.000000,562.599976,430.517242,58000
2002-09-30,566.000000,571.400024,563.299988,570.000000,436.179993,151700
2002-10-01,563.000000,565.549988,558.000000,560.650024,429.025146,7000
2002-10-02,null,null,null,null,null,null
2002-10-03,560.000000,567.400024,560.000000,564.000000,431.588684,8900
2002-10-04,568.849976,569.000000,564.000000,565.750000,432.927795,6800
2002-10-07,557.000000,569.599976,557.000000,566.049988,433.157257,13700
2002-10-08,556.000000,568.000000,556.000000,566.500000,433.501770,8200
2002-10-09,562.000000,566.950012,562.000000,564.700012,432.124329,8800
2002-10-10,562.549988,569.000000,562.250000,566.549988,433.540009,37100
2002-10-11,562.500000,564.000000,560.000000,561.200012,429.446106,10600
2002-10-14,575.000000,575.000000,560.049988,560.150024,428.642548,1600
2002-10-15,null,null,null,null,null,null
2002-10-16,560.000000,561.000000,556.500000,560.150024,428.642548,5600
2002-10-17,555.250000,564.500000,554.500000,561.150024,429.407745,12400
2002-10-18,557.099976,567.799988,557.099976,562.599976,430.517242,34500
2002-10-21,558.099976,564.000000,545.200012,548.349976,419.612793,29200
2002-10-22,585.000000,591.000000,550.000000,552.299988,422.635437,13400
2002-10-23,555.000000,558.000000,548.500000,555.299988,424.931152,20400
2002-10-24,548.049988,564.500000,548.049988,560.799988,429.139923,10700
2002-10-25,547.500000,563.000000,547.500000,559.599976,428.221710,30200
2002-10-28,561.500000,565.000000,548.900024,562.599976,430.517242,31600
2002-10-29,556.500000,562.650024,556.500000,560.700012,429.063416,4300
2002-10-30,549.049988,562.900024,549.049988,556.000000,425.466888,16900
2002-10-31,553.150024,554.049988,550.000000,550.500000,421.258026,25100
2002-11-01,541.099976,547.750000,521.049988,533.750000,408.440521,49900
2002-11-04,533.200012,537.000000,529.650024,535.549988,409.817932,4000
2002-11-05,544.900024,544.900024,530.049988,531.349976,406.603943,5300
2002-11-06,null,null,null,null,null,null
2002-11-07,531.000000,535.549988,525.000000,532.750000,407.675323,32100
2002-11-08,529.150024,530.000000,525.000000,526.200012,402.663116,6900
2002-11-11,525.250000,528.000000,522.599976,524.549988,401.400391,5800
2002-11-12,554.000000,554.000000,524.500000,528.150024,404.155212,12600
2002-11-13,529.950012,533.799988,519.000000,519.599976,397.612488,16700
2002-11-14,516.099976,520.000000,513.049988,515.750000,394.666443,30500
2002-11-15,515.000000,517.900024,513.000000,514.750000,393.901215,13400
2002-11-18,516.000000,524.299988,514.000000,516.900024,395.546448,15400
2002-11-19,null,null,null,null,null,null
2002-11-20,522.000000,527.500000,516.099976,517.799988,396.235107,24100
2002-11-21,520.000000,520.000000,514.000000,516.000000,394.857758,6000
2002-11-22,516.000000,529.000000,514.200012,517.700012,396.158600,13400
2002-11-25,520.000000,530.000000,517.349976,525.150024,401.859619,6800
2002-11-26,539.000000,543.000000,527.099976,535.400024,409.703186,22200
2002-11-27,533.000000,533.000000,520.049988,524.450012,401.323883,6300
2002-11-28,532.900024,537.900024,528.200012,534.750000,409.205780,5800
2002-11-29,null,null,null,null,null,null
2002-12-02,544.849976,544.849976,538.650024,543.099976,415.595398,7500
2002-12-03,543.000000,547.500000,542.049988,545.099976,417.125793,7700
2002-12-04,546.900024,548.000000,539.450012,544.700012,416.819824,23300
2002-12-05,545.000000,546.000000,531.000000,534.000000,408.631744,12300
2002-12-06,545.000000,591.000000,535.099976,539.750000,413.031860,13500
2002-12-09,530.000000,535.000000,515.099976,518.099976,410.142426,30100
2002-12-10,520.000000,528.500000,519.200012,522.150024,413.348541,9800
2002-12-11,517.000000,523.000000,510.250000,521.549988,412.873535,33200
2002-12-12,518.549988,522.400024,518.400024,521.599976,412.913147,4500
2002-12-13,520.150024,522.500000,519.000000,521.549988,412.873535,6500
2002-12-16,520.099976,523.000000,512.000000,516.400024,408.796692,29200
2002-12-17,516.750000,522.500000,515.549988,517.450012,409.627899,2600
2002-12-18,518.000000,521.900024,516.099976,517.150024,409.390381,3000
2002-12-19,513.700012,519.950012,510.000000,512.000000,405.313538,17700
2002-12-20,517.000000,518.000000,514.500000,516.000000,408.480072,13500
2002-12-23,518.500000,521.000000,516.250000,519.450012,411.211243,22400
2002-12-24,523.000000,523.799988,518.000000,519.650024,411.369446,2700
2002-12-25,null,null,null,null,null,null
2002-12-26,522.799988,522.799988,517.000000,520.299988,411.884033,3000
2002-12-27,520.000000,528.000000,498.049988,523.150024,414.140167,5000
2002-12-30,520.000000,529.000000,520.000000,522.200012,413.388214,10000
2002-12-31,515.000000,524.900024,510.000000,523.549988,414.456757,10300
2003-01-01,513.000000,525.000000,513.000000,524.900024,415.525421,2300
2003-01-02,527.900024,528.000000,521.200012,525.200012,415.763000,1600
2003-01-03,516.049988,527.950012,516.049988,526.450012,416.752502,5000
2003-01-06,528.500000,536.000000,526.200012,528.349976,418.256592,8800
2003-01-07,528.000000,535.000000,528.000000,530.450012,419.919067,7600
2003-01-08,531.650024,538.950012,528.500000,534.849976,423.402222,35200
2003-01-09,532.549988,537.950012,532.549988,536.450012,424.668793,4100
2003-01-10,530.000000,545.000000,529.500000,543.400024,430.170685,11400
2003-01-13,548.400024,548.400024,541.500000,543.049988,429.893494,13000
2003-01-14,546.000000,548.000000,537.099976,538.450012,426.252136,10400
2003-01-15,542.000000,544.000000,535.900024,542.599976,429.537262,8000
2003-01-16,539.500000,542.000000,535.000000,536.849976,424.985474,7800
2003-01-17,535.200012,544.950012,534.000000,543.000000,429.854065,18500
2003-01-20,540.000000,540.000000,534.000000,536.549988,424.747955,9400
2003-01-21,538.000000,539.950012,530.000000,533.799988,422.570953,11500
2003-01-22,531.000000,538.000000,530.799988,535.750000,424.114594,7400
2003-01-23,540.000000,550.000000,540.000000,548.349976,434.089172,274600
2003-01-24,539.200012,545.000000,538.250000,540.049988,427.518616,11700
2003-01-27,544.000000,554.000000,531.150024,551.000000,436.186981,20500
2003-01-28,557.000000,568.000000,541.349976,552.299988,437.216064,12000
2003-01-29,538.000000,549.000000,538.000000,540.349976,427.756165,12900
2003-01-30,540.099976,547.900024,531.250000,539.200012,426.845795,15800
2003-01-31,539.250000,544.750000,528.700012,539.599976,427.162415,5200
2003-02-03,539.599976,546.000000,538.000000,540.700012,428.033234,5900
2003-02-04,545.000000,549.900024,535.250000,536.349976,424.589478,12900
2003-02-05,546.950012,546.950012,531.250000,533.500000,422.333588,7300
2003-02-06,534.049988,537.700012,530.000000,532.200012,421.304474,6700
2003-02-07,532.049988,535.000000,532.000000,532.200012,421.304474,3500
2003-02-10,529.000000,533.000000,529.000000,529.799988,419.404419,11500
2003-02-11,544.000000,544.000000,525.000000,525.299988,415.842133,9500
2003-02-12,521.299988,527.000000,521.299988,524.799988,415.446442,7300
2003-02-13,null,null,null,null,null,null
2003-02-14,525.000000,531.000000,522.549988,527.549988,417.623322,3800
2003-02-17,535.950012,535.950012,528.000000,530.549988,419.998169,4200
2003-02-18,530.049988,535.000000,530.000000,533.150024,422.056458,6900
2003-02-19,533.000000,542.000000,529.400024,538.799988,426.529175,16300
2003-02-20,533.200012,539.000000,533.200012,536.500000,424.708466,2400
2003-02-21,537.000000,540.000000,532.500000,538.750000,426.489532,3900
2003-02-24,533.299988,539.000000,533.299988,534.450012,423.085663,3900
2003-02-25,538.500000,538.799988,528.049988,530.500000,419.958618,9600
2003-02-26,526.049988,537.650024,526.049988,531.150024,420.473236,5400
2003-02-27,539.000000,540.000000,527.500000,536.900024,425.025024,16400
2003-02-28,538.700012,545.000000,531.150024,535.099976,423.600067,15400
2003-03-03,535.000000,539.450012,532.200012,533.099976,422.016815,3600
2003-03-04,527.500000,538.750000,527.500000,529.650024,419.285767,13200
2003-03-05,536.000000,536.000000,528.049988,530.150024,419.681641,8600
2003-03-06,536.500000,536.500000,522.000000,523.250000,414.219269,5900
2003-03-07,527.650024,535.000000,523.049988,533.849976,422.610565,11400
2003-03-10,531.000000,540.000000,522.650024,529.450012,419.127319,16000
2003-03-11,527.150024,540.000000,525.299988,530.000000,419.562866,8300
2003-03-12,530.000000,535.000000,526.349976,531.049988,420.393982,5700
2003-03-13,527.599976,538.000000,527.599976,536.849976,424.985474,8700
2003-03-14,null,null,null,null,null,null
2003-03-17,537.000000,540.000000,531.599976,535.700012,424.075104,13700
2003-03-18,null,null,null,null,null,null
2003-03-19,531.000000,540.000000,520.000000,534.000000,422.729279,26000
2003-03-20,534.000000,534.000000,526.099976,531.049988,420.393982,11100
2003-03-21,null,null,null,null,null,null
2003-03-24,525.750000,531.250000,524.000000,525.099976,415.683838,6300
2003-03-25,532.000000,532.000000,524.000000,524.849976,415.485901,6300
2003-03-26,521.000000,533.500000,521.000000,531.150024,420.473236,10800
2003-03-27,530.000000,531.400024,516.000000,524.849976,415.485901,31200
2003-03-28,522.000000,533.000000,522.000000,528.299988,418.217010,2800
2003-03-31,530.500000,539.500000,524.900024,536.299988,424.550079,19900
2003-04-01,540.000000,540.000000,527.700012,530.250000,419.760651,4100
2003-04-02,532.000000,534.750000,528.000000,529.750000,419.364868,800
2003-04-03,531.000000,531.000000,526.000000,526.400024,416.712952,2600
2003-04-04,531.950012,531.950012,525.000000,527.500000,417.583832,7700
2003-04-07,530.000000,530.000000,525.000000,528.000000,417.979523,4300
2003-04-08,525.150024,529.400024,525.000000,525.900024,416.317169,2000
2003-04-09,525.000000,529.000000,523.849976,525.450012,415.960999,3200
2003-04-10,528.849976,545.000000,524.049988,539.200012,426.845795,37100
2003-04-11,544.000000,550.000000,532.000000,549.750000,435.197418,26500
2003-04-14,null,null,null,null,null,null
2003-04-15,547.700012,550.000000,542.549988,548.849976,434.484863,8700
2003-04-16,541.049988,543.000000,535.000000,537.250000,425.302124,8400
2003-04-17,540.000000,566.950012,521.000000,526.900024,417.108856,29600
2003-04-18,null,null,null,null,null,null
2003-04-21,526.049988,535.000000,526.049988,530.150024,419.681641,5500
2003-04-22,522.000000,538.750000,522.000000,534.150024,422.848114,15900
2003-04-23,539.849976,542.849976,531.500000,540.400024,427.795685,16600
2003-04-24,527.000000,544.900024,527.000000,539.650024,427.201965,32300
2003-04-25,542.700012,543.500000,537.400024,540.599976,427.954010,10400
2003-04-28,547.000000,547.000000,533.700012,538.099976,425.974945,12300
2003-04-29,536.250000,548.250000,536.250000,543.150024,429.972687,13300
2003-04-30,535.500000,543.900024,530.000000,530.500000,419.958618,23300
2003-05-01,null,null,null,null,null,null
2003-05-02,535.000000,536.000000,531.000000,532.000000,421.146118,38500
2003-05-05,534.000000,534.000000,526.549988,532.650024,421.660736,26000
2003-05-06,531.000000,538.000000,525.099976,534.849976,423.402222,23400
2003-05-07,529.500000,540.000000,528.000000,539.500000,427.083313,14400
2003-05-08,533.049988,537.750000,529.000000,534.049988,422.768860,16200
2003-05-09,528.000000,537.799988,528.000000,534.400024,423.045959,8800
2003-05-12,532.000000,542.750000,531.099976,536.000000,424.312531,11800
2003-05-13,536.000000,540.000000,535.000000,537.950012,425.856323,13000
2003-05-14,538.000000,539.799988,534.000000,539.000000,426.687469,7000
2003-05-15,541.000000,543.700012,535.549988,540.849976,428.151917,7200
2003-05-16,535.000000,541.500000,530.150024,531.049988,420.393982,12600
2003-05-19,530.099976,537.900024,511.200012,535.650024,424.035553,72900
2003-05-20,532.049988,541.849976,532.049988,541.000000,428.270752,14300
2003-05-21,542.000000,545.950012,540.000000,545.099976,431.516327,19700
2003-05-22,545.000000,547.849976,535.000000,546.549988,432.664276,6200
2003-05-23,545.849976,550.000000,538.000000,546.150024,432.347656,12200
2003-05-26,540.500000,549.900024,538.250000,546.900024,432.941376,13600
2003-05-27,545.000000,548.500000,537.000000,540.000000,427.478943,14600
2003-05-28,536.099976,540.000000,531.049988,532.549988,421.581482,8100
2003-05-29,536.500000,540.000000,530.250000,538.500000,426.291656,24200
2003-05-30,536.000000,537.000000,531.200012,534.799988,423.362640,18200
2003-06-02,549.900024,549.900024,525.000000,535.500000,423.916779,18500
2003-06-03,531.049988,535.500000,528.650024,534.650024,423.243958,21200
2003-06-04,535.000000,535.250000,534.000000,534.700012,423.283508,10700
2003-06-05,535.000000,537.400024,531.500000,534.299988,422.966797,18800
2003-06-06,535.000000,536.700012,532.000000,535.750000,424.114594,10200
2003-06-09,535.049988,540.000000,533.000000,535.099976,423.600067,27300
2003-06-10,536.000000,539.849976,533.049988,538.500000,426.291656,17600
2003-06-11,538.000000,539.799988,533.500000,538.400024,426.212585,42200
2003-06-12,536.500000,539.599976,536.500000,539.349976,426.964508,9200
2003-06-13,533.250000,538.200012,533.250000,536.400024,424.629272,15000
2003-06-16,535.500000,541.849976,535.200012,539.500000,427.083313,23600
2003-06-17,537.000000,543.750000,537.000000,540.849976,428.151917,33400
2003-06-18,549.900024,549.900024,540.000000,545.599976,431.912170,52000
2003-06-19,556.000000,591.000000,551.000000,577.799988,457.402710,193300
2003-06-20,570.049988,577.000000,565.000000,567.750000,449.446747,23600
2003-06-23,560.000000,582.000000,554.099976,561.650024,444.617828,15300
2003-06-24,561.000000,566.900024,560.000000,561.000000,444.103333,9700
2003-06-25,569.000000,587.000000,561.049988,581.200012,460.094177,118700
2003-06-26,580.000000,595.000000,572.000000,591.349976,468.129120,88900
2003-06-27,595.000000,596.000000,584.000000,590.599976,467.535522,33800
2003-06-30,586.000000,589.799988,573.150024,583.099976,461.598236,11700
2003-07-01,575.049988,581.200012,569.000000,570.049988,451.267487,10900
2003-07-02,573.000000,574.799988,562.099976,567.400024,449.169678,29700
2003-07-03,570.000000,570.000000,549.000000,550.599976,435.870331,28200
2003-07-04,551.349976,560.000000,540.150024,549.250000,434.801758,21500
2003-07-07,550.000000,556.900024,550.000000,552.299988,437.216064,30200
2003-07-08,555.000000,559.950012,550.000000,553.099976,437.849365,22800
2003-07-09,551.000000,554.000000,550.000000,552.549988,437.414032,11200
2003-07-10,553.900024,553.900024,545.000000,546.000000,432.228943,11000
2003-07-11,554.000000,569.900024,541.150024,551.299988,436.424561,55200
2003-07-14,555.000000,560.000000,546.150024,548.599976,434.287140,9800
2003-07-15,542.500000,555.000000,540.599976,549.450012,434.960052,25500
2003-07-16,551.000000,552.000000,543.500000,551.299988,436.424561,25800
2003-07-17,542.750000,558.250000,542.700012,551.650024,436.701569,12100
2003-07-18,558.900024,558.900024,545.099976,554.799988,439.195221,9400
2003-07-21,556.950012,556.950012,546.000000,546.549988,432.664276,3900
2003-07-22,543.400024,550.950012,543.400024,546.099976,432.307953,7100
2003-07-23,543.000000,548.000000,532.549988,545.099976,431.516327,6100
2003-07-24,546.000000,549.799988,543.250000,547.299988,433.257965,3900
2003-07-25,550.000000,569.900024,544.400024,561.299988,444.340851,31100
2003-07-28,557.099976,569.000000,557.099976,561.349976,444.380463,7100
2003-07-29,554.000000,559.950012,552.000000,557.950012,441.688873,7200
2003-07-30,556.000000,563.000000,555.299988,559.299988,442.757538,6000
2003-07-31,555.000000,577.000000,555.000000,572.099976,452.890320,26000
2003-08-01,545.500000,573.950012,545.500000,545.500000,431.833008,0
2003-08-04,null,null,null,null,null,null
2003-08-05,null,null,null,null,null,null
2003-08-06,null,null,null,null,null,null
2003-08-07,null,null,null,null,null,null
2003-08-08,null,null,null,null,null,null
2003-08-11,null,null,null,null,null,null
2003-08-12,null,null,null,null,null,null
2003-08-13,null,null,null,null,null,null
2003-08-14,null,null,null,null,null,null
2003-08-15,null,null,null,null,null,null
2003-08-18,null,null,null,null,null,null
2003-08-19,null,null,null,null,null,null
2003-08-20,null,null,null,null,null,null
2003-08-21,null,null,null,null,null,null
2003-08-22,null,null,null,null,null,null
2003-08-25,null,null,null,null,null,null
2003-08-26,null,null,null,null,null,null
2003-08-27,null,null,null,null,null,null
2003-08-28,null,null,null,null,null,null
2003-08-29,null,null,null,null,null,null
2003-09-01,null,null,null,null,null,null
2003-09-02,null,null,null,null,null,null
2003-09-03,null,null,null,null,null,null
2003-09-04,null,null,null,null,null,null
2003-09-05,null,null,null,null,null,null
2003-09-08,null,null,null,null,null,null
2003-09-09,null,null,null,null,null,null
2003-09-10,null,null,null,null,null,null
2003-09-11,null,null,null,null,null,null
2003-09-12,null,null,null,null,null,null
2003-09-15,null,null,null,null,null,null
2003-09-16,null,null,null,null,null,null
2003-09-17,null,null,null,null,null,null
2003-09-18,null,null,null,null,null,null
2003-09-19,null,null,null,null,null,null
2003-09-22,null,null,null,null,null,null
2003-09-23,null,null,null,null,null,null
2003-09-24,null,null,null,null,null,null
2003-09-25,null,null,null,null,null,null
2003-09-26,null,null,null,null,null,null
2003-09-29,null,null,null,null,null,null
2003-09-30,null,null,null,null,null,null
2003-10-01,null,null,null,null,null,null
2003-10-02,null,null,null,null,null,null
2003-10-03,null,null,null,null,null,null
2003-10-06,null,null,null,null,null,null
2003-10-07,null,null,null,null,null,null
2003-10-08,null,null,null,null,null,null
2003-10-09,null,null,null,null,null,null
2003-10-10,null,null,null,null,null,null
2003-10-13,null,null,null,null,null,null
2003-10-14,null,null,null,null,null,null
2003-10-15,null,null,null,null,null,null
2003-10-16,null,null,null,null,null,null
2003-10-17,null,null,null,null,null,null
2003-10-20,null,null,null,null,null,null
2003-10-21,null,null,null,null,null,null
2003-10-22,null,null,null,null,null,null
2003-10-23,null,null,null,null,null,null
2003-10-24,null,null,null,null,null,null
2003-10-27,null,null,null,null,null,null
2003-10-28,null,null,null,null,null,null
2003-10-29,null,null,null,null,null,null
2003-10-30,null,null,null,null,null,null
2003-10-31,null,null,null,null,null,null
2003-11-03,null,null,null,null,null,null
2003-11-04,null,null,null,null,null,null
2003-11-05,null,null,null,null,null,null
2003-11-06,null,null,null,null,null,null
2003-11-07,null,null,null,null,null,null
2003-11-10,null,null,null,null,null,null
2003-11-11,null,null,null,null,null,null
2003-11-12,null,null,null,null,null,null
2003-11-13,null,null,null,null,null,null
2003-11-14,null,null,null,null,null,null
2003-11-17,null,null,null,null,null,null
2003-11-18,null,null,null,null,null,null
2003-11-19,null,null,null,null,null,null
2003-11-20,null,null,null,null,null,null
2003-11-21,null,null,null,null,null,null
2003-11-24,null,null,null,null,null,null
2003-11-25,null,null,null,null,null,null
2003-11-26,null,null,null,null,null,null
2003-11-27,null,null,null,null,null,null
2003-11-28,null,null,null,null,null,null
2003-12-01,null,null,null,null,null,null
2003-12-02,null,null,null,null,null,null
2003-12-03,null,null,null,null,null,null
2003-12-04,null,null,null,null,null,null
2003-12-05,null,null,null,null,null,null
2003-12-08,null,null,null,null,null,null
2003-12-09,null,null,null,null,null,null
2003-12-10,null,null,null,null,null,null
2003-12-11,null,null,null,null,null,null
2003-12-12,null,null,null,null,null,null
2003-12-15,null,null,null,null,null,null
2003-12-16,null,null,null,null,null,null
2003-12-17,null,null,null,null,null,null
2003-12-18,null,null,null,null,null,null
2003-12-19,null,null,null,null,null,null
2003-12-22,null,null,null,null,null,null
2003-12-23,null,null,null,null,null,null
2003-12-24,null,null,null,null,null,null
2003-12-25,null,null,null,null,null,null
2003-12-26,null,null,null,null,null,null
2003-12-29,null,null,null,null,null,null
2003-12-30,null,null,null,null,null,null
2003-12-31,null,null,null,null,null,null
2004-01-01,null,null,null,null,null,null
2004-01-02,null,null,null,null,null,null
2004-01-05,null,null,null,null,null,null
2004-01-06,null,null,null,null,null,null
2004-01-07,null,null,null,null,null,null
2004-01-08,null,null,null,null,null,null
2004-01-09,null,null,null,null,null,null
2004-01-12,null,null,null,null,null,null
2004-01-13,null,null,null,null,null,null
2004-01-14,null,null,null,null,null,null
2004-01-15,null,null,null,null,null,null
2004-01-16,null,null,null,null,null,null
2004-01-19,null,null,null,null,null,null
2004-01-20,null,null,null,null,null,null
2004-01-21,null,null,null,null,null,null
2004-01-22,null,null,null,null,null,null
2004-01-23,null,null,null,null,null,null
2004-01-26,null,null,null,null,null,null
2004-01-27,null,null,null,null,null,null
2004-01-28,null,null,null,null,null,null
2004-01-29,null,null,null,null,null,null
2004-01-30,null,null,null,null,null,null
2004-02-02,null,null,null,null,null,null
2004-02-03,null,null,null,null,null,null
2004-02-04,null,null,null,null,null,null
2004-02-05,null,null,null,null,null,null
2004-02-06,null,null,null,null,null,null
2004-02-09,null,null,null,null,null,null
2004-02-10,null,null,null,null,null,null
2004-02-11,null,null,null,null,null,null
2004-02-12,null,null,null,null,null,null
2004-02-13,null,null,null,null,null,null
2004-02-16,null,null,null,null,null,null
2004-02-17,null,null,null,null,null,null
2004-02-18,null,null,null,null,null,null
2004-02-19,null,null,null,null,null,null
2004-02-20,null,null,null,null,null,null
2004-02-23,null,null,null,null,null,null
2004-02-24,null,null,null,null,null,null
2004-02-25,null,null,null,null,null,null
2004-02-26,null,null,null,null,null,null
2004-02-27,null,null,null,null,null,null
2004-03-01,null,null,null,null,null,null
2004-03-02,null,null,null,null,null,null
2004-03-03,null,null,null,null,null,null
2004-03-04,null,null,null,null,null,null
2004-03-05,null,null,null,null,null,null
2004-03-08,null,null,null,null,null,null
2004-03-09,null,null,null,null,null,null
2004-03-10,null,null,null,null,null,null
2004-03-11,null,null,null,null,null,null
2004-03-12,null,null,null,null,null,null
2004-03-15,null,null,null,null,null,null
2004-03-16,null,null,null,null,null,null
2004-03-17,null,null,null,null,null,null
2004-03-18,null,null,null,null,null,null
2004-03-19,null,null,null,null,null,null
2004-03-22,null,null,null,null,null,null
2004-03-23,null,null,null,null,null,null
2004-03-24,null,null,null,null,null,null
2004-03-25,null,null,null,null,null,null
2004-03-26,null,null,null,null,null,null
2004-03-29,null,null,null,null,null,null
2004-03-30,null,null,null,null,null,null
2004-03-31,null,null,null,null,null,null
2004-04-01,null,null,null,null,null,null
2004-04-02,null,null,null,null,null,null
2004-04-05,null,null,null,null,null,null
2004-04-06,null,null,null,null,null,null
2004-04-07,null,null,null,null,null,null
2004-04-08,null,null,null,null,null,null
2004-04-09,null,null,null,null,null,null
2004-04-12,null,null,null,null,null,null
2004-04-13,null,null,null,null,null,null
2004-04-14,null,null,null,null,null,null
2004-04-15,null,null,null,null,null,null
2004-04-16,null,null,null,null,null,null
2004-04-19,null,null,null,null,null,null
2004-04-20,null,null,null,null,null,null
2004-04-21,null,null,null,null,null,null
2004-04-22,null,null,null,null,null,null
2004-04-23,null,null,null,null,null,null
2004-04-26,null,null,null,null,null,null
2004-04-27,null,null,null,null,null,null
2004-04-28,null,null,null,null,null,null
2004-04-29,null,null,null,null,null,null
2004-04-30,null,null,null,null,null,null
2004-05-03,null,null,null,null,null,null
2004-05-04,null,null,null,null,null,null
2004-05-05,null,null,null,null,null,null
2004-05-06,null,null,null,null,null,null
2004-05-07,null,null,null,null,null,null
2004-05-10,null,null,null,null,null,null
2004-05-11,null,null,null,null,null,null
2004-05-12,null,null,null,null,null,null
2004-05-13,null,null,null,null,null,null
2004-05-14,null,null,null,null,null,null
2004-05-17,null,null,null,null,null,null
2004-05-18,null,null,null,null,null,null
2004-05-19,null,null,null,null,null,null
2004-05-20,null,null,null,null,null,null
2004-05-21,null,null,null,null,null,null
2004-05-24,null,null,null,null,null,null
2004-05-25,null,null,null,null,null,null
2004-05-26,null,null,null,null,null,null
2004-05-27,null,null,null,null,null,null
2004-05-28,null,null,null,null,null,null
2004-05-31,null,null,null,null,null,null
2004-06-01,null,null,null,null,null,null
2004-06-02,null,null,null,null,null,null
2004-06-03,null,null,null,null,null,null
2004-06-04,null,null,null,null,null,null
2004-06-07,null,null,null,null,null,null
2004-06-08,null,null,null,null,null,null
2004-06-09,null,null,null,null,null,null
2004-06-10,null,null,null,null,null,null
2004-06-11,null,null,null,null,null,null
2004-06-14,null,null,null,null,null,null
2004-06-15,null,null,null,null,null,null
2004-06-16,null,null,null,null,null,null
2004-06-17,null,null,null,null,null,null
2004-06-18,null,null,null,null,null,null
2004-06-21,null,null,null,null,null,null
2004-06-22,null,null,null,null,null,null
2004-06-23,null,null,null,null,null,null
2004-06-24,null,null,null,null,null,null
2004-06-25,null,null,null,null,null,null
2004-06-28,null,null,null,null,null,null
2004-06-29,null,null,null,null,null,null
2004-06-30,null,null,null,null,null,null
2004-07-01,null,null,null,null,null,null
2004-07-02,null,null,null,null,null,null
2004-07-05,null,null,null,null,null,null
2004-07-06,null,null,null,null,null,null
2004-07-07,null,null,null,null,null,null
2004-07-08,null,null,null,null,null,null
2004-07-09,null,null,null,null,null,null
2004-07-12,null,null,null,null,null,null
2004-07-13,null,null,null,null,null,null
2004-07-14,null,null,null,null,null,null
2004-07-15,null,null,null,null,null,null
2004-07-16,null,null,null,null,null,null
2004-07-19,null,null,null,null,null,null
2004-07-20,null,null,null,null,null,null
2004-07-21,null,null,null,null,null,null
2004-07-22,null,null,null,null,null,null
2004-07-23,null,null,null,null,null,null
2004-07-26,null,null,null,null,null,null
2004-07-27,null,null,null,null,null,null
2004-07-28,null,null,null,null,null,null
2004-07-29,null,null,null,null,null,null
2004-07-30,null,null,null,null,null,null
2004-08-02,null,null,null,null,null,null
2004-08-03,null,null,null,null,null,null
2004-08-04,null,null,null,null,null,null
2004-08-05,null,null,null,null,null,null
2004-08-06,null,null,null,null,null,null
2004-08-09,null,null,null,null,null,null
2004-08-10,null,null,null,null,null,null
2004-08-11,null,null,null,null,null,null
2004-08-12,null,null,null,null,null,null
2004-08-13,null,null,null,null,null,null
2004-08-16,null,null,null,null,null,null
2004-08-17,null,null,null,null,null,null
2004-08-18,null,null,null,null,null,null
2004-08-19,null,null,null,null,null,null
2004-08-20,null,null,null,null,null,null
2004-08-23,null,null,null,null,null,null
2004-08-24,null,null,null,null,null,null
